6.27,94.1,125.16,5,5,totallyDone,0,8:00 am,1
4.22,63.33,84.23,5,5,totallyDone,3,4:00 pm,8
3.98,60,79.8,5,5,totallyDone,3,4:00 pm,4
6.11,91.61,121.85,5,5,totallyDone,5,3:45 pm,5
7.42,111.35,148.09,5,5,totallyDone,5,2:30 pm,2
7.44,111.59,148.42,5,5,totallyDone,5,2:30 pm,2
7.48,112.2,149.22,5,5,totallyDone,5,2:30 pm,3
7.22,108.35,144.11,5,5,totallyDone,5,2:30 pm,3
7.36,110.4,146.83,5,5,totallyDone,0,2:30 pm,1
4.03,60.46,80.41,5,5,totallyDone,3,5:00 pm,4
3.82,60,79.8,5,5,totallyDone,3,5:00 pm,1
3.92,60,79.8,5,5,totallyDone,3,5:00 pm,9
4.02,60.33,80.24,5,5,totallyDone,3,5:00 pm,1
6.08,91.16,121.25,5,5,totallyDone,3,3:00 pm,3
6.18,92.67,123.25,5,5,totallyDone,3,3:00 pm,3
5.93,88.99,118.35,5,5,totallyDone,3,3:00 pm,1
4.42,66.31,88.2,5,5,totallyDone,3,6:25 pm,6
5,75,99.75,5,5,totallyDone,1,6:55 pm,4
5.02,75.32,100.18,5,5,totallyDone,1,10:00 am,7
7.96,119.34,158.72,5,5,totallyDone,5,3:00 pm,8
3.97,60,79.8,5,5,totallyDone,0,10:00 am,2
4.92,73.83,98.2,5,5,totallyDone,6,4:30 pm,13
5.17,77.49,103.06,5,5,totallyDone,2,5:00 pm,5
5.44,81.53,108.44,5,5,totallyDone,1,4:00 pm,2
NaN,0,0,none,none,cancelled,1,2:00 pm,6
3.98,60,79.8,5,5,totallyDone,0,1:00 pm,6
NaN,0,0,none,none,cancelled,2,4:30 pm,3
6.09,91.42,21.75,3,5,totallyDone,4,4:00 pm,7
6.22,93.26,124.04,5,5,totallyDone,3,4:00 pm,1
NaN,0,0,none,none,cancelled,3,7:15 pm,9
7.65,114.72,152.57,5,5,totallyDone,0,7:00 am,1
7.72,115.74,153.93,5,5,totallyDone,4,7:00 am,10
NaN,0,0,none,none,cancelled_Admin,1,7:00 pm,2
NaN,0,0,none,none,cancelled,1,7:00 pm,0
NaN,0,0,none,none,cancelled,0,7:00 pm,0
NaN,0,0,none,none,cancelled,0,7:00 pm,0
7.89,118.3,157.33,5,5,totallyDone,0,8:00 am,2
6.65,99.73,132.64,5,5,totallyDone,3,8:00 am,8
4.06,60.94,81.05,5,5,totallyDone,6,4:30 pm,1
4.32,64.84,86.24,5,5,totallyDone,7,4:30 pm,10
8.04,120.53,160.31,5,5,totallyDone,0,8:00 am,1
8.23,123.51,164.26,5,5,totallyDone,1,8:00 am,4
6.45,96.68,128.58,5,5,totallyDone,1,7:00 am,8
8.19,122.84,163.37,5,5,totallyDone,1,8:00 am,4
6.25,93.7,124.63,5,5,totallyDone,3,4:00 pm,6
6.67,100.1,133.13,5,5,totallyDone,4,4:00 pm,6
NaN,0,0,none,none,cancelled,0,3:30 pm,0
5.1,76.48,101.72,5,5,totallyDone,0,3:30 pm,0
6.67,99.99,132.99,5,4,totallyDone,0,3:00 pm,2
NaN,0,0,none,none,cancelled,0,3:00 pm,2
6.38,95.65,127.22,3,5,totallyDone,0,8:35 am,3
NaN,0,0,none,none,cancelled_Admin,4,10:30 am,8
NaN,0,0,none,none,cancelled_Admin,14,4:30 pm,23
3.62,60,79.8,5,5,totallyDone,1,9:30 am,4
4.04,60.59,80.59,4,5,totallyDone,1,7:00 pm,9
NaN,0,0,none,none,cancelled_Admin,1,7:00 pm,3
7.26,108.92,144.86,5,5,totallyDone,0,8:30 am,2
2.94,60,79.8,4,5,totallyDone,0,6:00 pm,4
8.06,120.84,160.72,5,5,totallyDone,1,6:00 am,10
8.11,121.67,161.82,5,5,totallyDone,0,6:00 am,1
6.63,99.52,132.36,5,5,totallyDone,1,6:00 am,12
2.94,60,79.8,4,5,totallyDone,7,5:00 pm,15
4.49,67.4,89.64,5,5,totallyDone,1,9:30 am,5
3.83,60,79.8,5,4,totallyDone,0,10:10 am,3
9.29,139.3,185.27,4,5,totallyDone,0,6:00 am,1
7.99,119.78,159.31,4,5,totallyDone,1,8:00 am,2
6.71,100.72,133.96,4,5,totallyDone,0,8:00 am,1
NaN,0,20,none,none,cancelled,1,2:35 pm,3
3,60,79.8,5,5,totallyDone,0,10:30 am,1
3.79,60,79.8,5,5,totallyDone,1,6:00 pm,6
4.95,74.21,98.7,5,5,totallyDone,0,12:00 pm,1
3.45,60,79.8,5,5,totallyDone,3,10:45 am,3
NaN,0,0,none,none,cancelled_Admin,4,10:45 am,2
3.43,60,79.8,5,5,totallyDone,3,10:45 am,4
NaN,0,0,none,none,cancelled_Admin,3,10:45 am,3
NaN,0,0,none,none,cancelled_Admin,0,6:30 am,0
8.43,126.47,168.2,5,5,totallyDone,0,6:30 am,1
NaN,0,0,none,none,cancelled_Admin,0,7:40 am,0
7.77,116.57,155.04,5,5,totallyDone,0,6:30 am,2
7.72,115.76,153.96,5,5,totallyDone,0,6:30 am,5
NaN,0,0,none,none,cancelled_Admin,2,4:00 pm,3
6.67,100.03,133.04,5,5,totallyDone,0,4:00 pm,1
7.84,117.53,156.32,5,5,totallyDone,2,7:00 am,7
7.47,112.02,148.99,5,5,totallyDone,0,7:00 am,4
NaN,0,0,none,none,cancelled_Admin,1,7:00 am,12
4.8,72.03,95.8,5,5,totallyDone,3,6:00 pm,7
4.95,74.31,18.95,4,5,totallyDone,0,3:00 pm,1
5.51,82.72,110.02,5,5,totallyDone,0,4:00 pm,1
7.36,110.43,146.87,3,5,totallyDone,0,6:45 am,1
3.92,60,79.8,1,5,totallyDone,2,8:00 am,3
2.87,60,79.8,5,5,totallyDone,0,8:30 pm,1
2.88,60,79.8,5,5,totallyDone,3,8:30 pm,3
NaN,0,20,none,none,cancelled,3,4:00 am,12
NaN,0,0,none,none,cancelled_Admin,6,11:30 am,17
NaN,0,20,none,none,cancelled,0,6:30 am,3
7.93,118.98,158.25,5,5,totallyDone,1,9:00 am,5
NaN,0,0,none,none,cancelled_Admin,1,9:00 am,4
